/dev/ttyS0
/dev/ttyACM0
1116.5 	2.053
1120.7 	2.046
1124.9 	2.041
1139.5 	2.041
1150.5 	1.772
3.0 	0.267
17.8 	0.296
25.7 	0.369
32.4 	0.453
38.1 	0.55
43.5 	0.646
48.6 	0.741
53.7 	0.827
58.5 	0.914
63.6 	0.984
68.1 	1.067
72.9 	1.132
77.4 	1.201
81.9 	1.264
86.4 	1.321
90.9 	1.372
95.3 	1.422
99.5 	1.476
104.0 	1.513
108.2 	1.558
112.3 	1.604
116.8 	1.628
121.0 	1.663
125.2 	1.694
129.3 	1.727
133.5 	1.752
137.7 	1.774
141.9 	1.795
146.0 	1.818
150.2 	1.834
154.1 	1.863
158.3 	1.875
162.4 	1.891
166.6 	1.9
170.4 	1.928
174.6 	1.934
178.7 	1.944
182.6 	1.963
186.8 	1.965
191.0 	1.967
195.1 	1.974
199.0 	1.99
203.2 	1.989
207.4 	1.989
211.2 	2.009
215.4 	2.007
219.6 	2.005
223.8 	2.003
227.6 	2.022
231.8 	2.019
236.0 	2.016
239.8 	2.033
244.0 	2.029
248.2 	2.025
252.1 	2.036
256.2 	2.036
260.4 	2.031
264.6 	2.027
268.4 	2.043
272.5 	2.042
276.7 	2.037
280.6 	2.047
284.8 	2.041
288.9 	2.041
292.8 	2.05
297.0 	2.044
301.2 	2.039
305.3 	2.038
309.2 	2.048
313.4 	2.042
317.6 	2.037
321.4 	2.052
325.6 	2.046
329.8 	2.04
333.6 	2.04
337.7 	2.04
341.9 	2.035
346.1 	2.03
350.3 	2.026
354.0 	2.048
358.2 	2.042
362.1 	2.052
366.3 	2.046
370.1 	2.06
374.3 	2.053
378.2 	2.061
382.3 	2.059
386.2 	2.067
390.4 	2.059
394.3 	2.067
398.4 	2.064
402.3 	2.071
406.5 	2.063
410.7 	2.056
414.5 	2.069
418.7 	2.061
422.6 	2.069
426.8 	2.061
430.5 	2.08
434.7 	2.071
438.6 	2.078
442.7 	2.074
446.9 	2.065
450.8 	2.072
455.0 	2.064
459.1 	2.061
463.3 	2.054
467.5 	2.048
471.4 	2.057
475.5 	2.055
479.7 	2.048
483.9 	2.042
487.8 	2.052
491.9 	2.05
495.8 	2.059
500.0 	2.052
504.2 	2.046
508.0 	2.06
512.2 	2.053
516.4 	2.047
520.2 	2.061
524.3 	2.059
528.5 	2.052
532.7 	2.046
536.5 	2.06
540.7 	2.053
544.9 	2.047
548.8 	2.056
552.9 	2.054
557.1 	2.047
561.3 	2.042
565.2 	2.051
569.3 	2.05
573.5 	2.044
577.4 	2.053
581.6 	2.047
585.7 	2.046
589.9 	2.04
