/dev/ttyS0
/dev/ttyACM0
4.3 	870.0
749.7 	8.63
750.7 	8.603
751.8 	8.505
752.5 	8.833
753.5 	8.787
754.6 	8.671
755.7 	8.567
756.7 	8.546
757.4 	8.87
749.7 	8.63
750.7 	8.603
751.8 	8.505
752.5 	8.833
753.5 	8.787
754.6 	8.671
755.7 	8.567
756.7 	8.546
757.4 	8.87
749.7 	8.63
750.7 	8.603
751.8 	8.505
752.5 	8.833
753.5 	8.787
754.6 	8.671
755.7 	8.567
756.7 	8.546
757.4 	8.87
5.8 	0.138
10.8 	0.285
14.7 	0.463
17.6 	0.695
20.5 	0.905
22.8 	1.166
25.1 	1.403
27.4 	1.616
29.3 	1.883
31.4 	2.084
33.3 	2.305
35.0 	2.555
37.0 	2.711
38.7 	2.922
40.3 	3.142
42.0 	3.312
43.7 	3.465
45.3 	3.633
46.6 	3.901
48.4 	3.971
49.7 	4.206
51.4 	4.274
52.7 	4.48
54.1 	4.622
55.8 	4.65
57.1 	4.82
58.4 	4.973
59.9 	5.03
61.2 	5.164
62.5 	5.284
63.8 	5.393
65.2 	5.448
66.6 	5.497
67.9 	5.586
69.3 	5.622
70.3 	5.883
71.6 	5.935
73.1 	5.899
74.1 	6.134
75.4 	6.162
76.8 	6.142
77.9 	6.281
79.2 	6.294
80.5 	6.307
81.6 	6.43
82.9 	6.429
84.0 	6.54
85.4 	6.484
86.4 	6.663
87.4 	6.825
88.7 	6.786
89.9 	6.802
91.2 	6.765
92.2 	6.917
93.2 	7.054
94.6 	6.949
95.6 	7.084
96.7 	7.132
98.0 	7.064
99.1 	7.114
100.1 	7.232
101.4 	7.154
102.6 	7.135
103.6 	7.251
104.6 	7.356
105.9 	7.267
107.1 	7.237
108.1 	7.343
109.1 	7.439
110.1 	7.527
111.5 	7.376
112.6 	7.397
113.6 	7.488
114.6 	7.57
115.7 	7.57
116.7 	7.645
118.1 	7.483
119.1 	7.566
120.2 	7.568
121.2 	7.643
122.2 	7.71
123.3 	7.698
124.4 	7.688
125.4 	7.751
126.4 	7.808
127.4 	7.86
128.6 	7.773
129.9 	7.643
130.9 	7.711
131.9 	7.772
133.1 	7.693
134.1 	7.756
135.1 	7.813
136.1 	7.864
137.2 	7.837
138.3 	7.813
139.3 	7.864
140.3 	7.911
141.4 	7.88
142.4 	7.924
143.5 	7.892
144.5 	7.936
145.6 	7.902
146.6 	7.945
147.6 	7.983
148.7 	7.945
149.8 	7.911
150.8 	7.953
151.8 	7.991
152.9 	7.952
154.0 	7.917
155.0 	7.958
156.0 	7.995
157.0 	8.029
158.2 	7.926
159.2 	7.966
160.2 	8.003
161.2 	8.036
162.3 	7.993
163.4 	7.954
164.4 	7.991
165.4 	8.026
166.1 	8.4
167.2 	8.322
168.3 	8.251
169.3 	8.26
170.3 	8.269
171.4 	8.203
172.4 	8.217
173.5 	8.156
174.5 	8.175
175.6 	8.118
176.6 	8.14
177.7 	8.087
178.4 	8.455
179.5 	8.372
180.5 	8.37
181.5 	8.367
182.6 	8.292
183.7 	8.225
184.7 	8.236
185.7 	8.247
186.7 	8.256
187.9 	8.132
188.6 	8.496
189.6 	8.481
190.6 	8.468
191.6 	8.457
192.8 	8.312
193.8 	8.312
194.8 	8.316
195.8 	8.319
196.9 	8.248
197.6 	8.601
198.7 	8.504
199.7 	8.489
200.8 	8.402
201.8 	8.397
202.8 	8.392
203.9 	8.315
205.0 	8.245
205.7 	8.598
206.1 	8.598
206.8 	8.598
207.8 	8.574
208.9 	8.479
210.0 	8.394
210.7 	8.732
211.7 	8.695
212.7 	8.662
213.9 	8.498
214.9 	8.483
215.9 	8.47
216.9 	8.458
217.7 	8.648
218.8 	8.546
219.8 	8.527
220.8 	8.51
221.9 	8.421
222.9 	8.414
223.7 	8.608
224.7 	8.583
225.7 	8.56
226.8 	8.466
227.8 	8.455
228.9 	8.372
229.9 	8.369
230.7 	8.567
231.7 	8.546
232.7 	8.527
233.8 	8.437
234.9 	8.355
235.9 	8.354
236.9 	8.354
237.6 	8.696
238.7 	8.59
239.8 	8.494
240.8 	8.479
241.8 	8.467
242.9 	8.382
243.7 	8.579
244.1 	8.579
244.8 	8.579
245.8 	8.557
246.8 	8.536
247.6 	8.719
248.7 	8.61
249.7 	8.585
250.7 	8.562
251.8 	8.468
252.9 	8.384
253.6 	8.723
254.6 	8.687
255.6 	8.654
256.7 	8.552
257.8 	8.459
258.8 	8.449
259.5 	8.782
260.6 	8.667
261.6 	8.637
262.6 	8.609
263.7 	8.511
264.8 	8.422
265.5 	8.758
266.5 	8.758
267.5 	8.719
268.6 	8.61
269.7 	8.512
270.7 	8.496
271.4 	8.825
272.4 	8.779
273.6 	8.604
274.6 	8.579
275.6 	8.557
276.6 	8.537
277.4 	8.719
278.5 	8.61
279.5 	8.585
280.5 	8.562
280.9 	8.562
281.3 	8.562
282.4 	8.468
