/dev/ttyS0
/dev/ttyACM0
1.8 	12.113
1342.2 	12.113
1342.9 	12.095
1343.4 	12.536
1344.2 	12.334
1344.6 	12.334
5.5 	0.146
7.7 	0.496
9.4 	0.92
11.0 	1.332
12.4 	1.777
13.8 	2.178
14.8 	2.77
16.1 	3.121
17.2 	3.55
18.2 	4.01
19.3 	4.353
20.3 	4.737
21.0 	5.427
22.1 	5.634
22.8 	6.238
23.8 	6.44
24.5 	6.967
25.7 	6.966
26.4 	7.441
27.1 	7.872
28.1 	7.917
28.8 	8.302
29.5 	8.649
30.3 	8.821
31.0 	9.118
32.1 	8.971
32.8 	9.255
33.5 	9.511
34.3 	9.599
35.0 	9.823
35.7 	10.024
36.4 	10.207
37.2 	10.228
37.9 	10.391
38.4 	10.996
39.1 	11.085
39.8 	11.165
40.5 	11.238
41.2 	11.304
42.0 	11.22
42.8 	11.145
43.2 	11.145
43.9 	11.219
44.6 	11.287
45.3 	11.348
46.0 	11.403
46.4 	11.403
47.3 	11.199
48.0 	11.268
48.7 	11.331
49.1 	11.331
49.8 	11.388
50.5 	11.439
50.9 	11.439
51.8 	11.231
52.5 	11.298
53.2 	11.358
53.6 	11.358
54.3 	11.412
55.0 	11.461
55.5 	11.963
56.3 	11.816
57.0 	11.827
57.4 	11.827
58.1 	11.836
58.8 	11.844
59.2 	11.844
60.0 	11.709
60.4 	11.709
61.1 	11.729
61.9 	11.605
62.3 	11.605
63.0 	11.635
63.4 	11.635
64.2 	11.635
64.9 	11.663
65.3 	11.663
66.0 	11.688
66.4 	11.688
67.2 	11.568
67.9 	11.602
68.4 	12.09
69.1 	12.074
69.5 	12.074
70.2 	12.06
70.9 	12.047
71.3 	12.047
72.1 	11.892
72.6 	12.353
73.3 	12.311
73.7 	12.311
74.4 	12.274
74.8 	12.274
75.2 	12.274
75.6 	12.274
76.0 	12.274
76.9 	11.986
77.3 	11.986
78.0 	11.98
78.4 	11.98
79.1 	11.975
79.8 	11.97
80.2 	11.97
80.9 	11.965
81.4 	12.419
82.2 	12.228
82.6 	12.228
83.0 	12.228
83.4 	12.228
83.8 	12.228
84.5 	12.199
84.9 	12.199
85.7 	12.029
86.1 	12.029
86.8 	12.019
87.3 	12.468
88.0 	12.416
88.4 	12.416
89.1 	12.368
89.9 	12.182
90.3 	12.182
91.0 	12.158
91.4 	12.158
92.2 	11.992
92.6 	11.992
93.3 	11.985
93.7 	11.985
94.5 	11.836
94.9 	11.836
95.6 	11.845
96.0 	11.845
96.8 	11.709
97.2 	11.709
97.9 	11.73
98.7 	11.605
99.1 	11.605
99.8 	11.636
100.2 	11.636
100.9 	11.663
101.4 	12.146
102.1 	12.125
102.6 	12.563
103.3 	12.502
103.7 	12.502
104.4 	12.446
104.9 	12.854
105.6 	12.764
106.0 	12.764
106.8 	12.764
107.2 	12.764
107.9 	12.684
108.4 	13.069
109.1 	12.959
109.5 	12.959
110.2 	12.859
110.6 	12.859
111.4 	12.626
111.9 	13.017
112.6 	12.912
113.0 	12.912
113.7 	12.817
114.1 	12.817
114.8 	12.731
115.4 	12.844
116.1 	12.756
116.5 	12.756
116.9 	12.756
117.3 	12.756
117.7 	12.756
118.4 	12.676
118.9 	13.061
119.7 	12.809
120.1 	12.809
120.8 	12.724
121.2 	12.724
121.9 	12.647
122.4 	13.035
123.1 	12.929
123.5 	12.929
124.3 	12.689
124.7 	12.689
125.4 	12.616
125.9 	13.007
126.6 	12.903
127.0 	12.903
127.7 	12.809
128.2 	13.182
128.9 	13.061
129.4 	13.409
130.1 	13.267
130.5 	13.267
131.2 	13.138
131.6 	13.138
132.4 	12.878
132.9 	13.244
133.6 	13.117
134.0 	13.117
134.7 	13.003
135.1 	13.003
135.8 	12.899
136.3 	13.263
137.1 	12.992
137.5 	12.992
138.2 	12.889
138.6 	12.889
139.4 	12.653
139.8 	12.653
140.5 	12.583
141.0 	12.978
141.7 	12.876
142.1 	12.876
142.9 	12.642
143.3 	12.642
144.0 	12.573
144.4 	12.573
145.2 	12.367
145.6 	12.367
146.3 	12.325
146.8 	12.744
