/dev/ttyS0
/dev/ttyACM0
684.3 	3.602
675.6 	2.932
676.6 	3.016
678.0 	3.1
679.1 	3.183
680.1 	3.267
681.1 	3.351
682.2 	3.435
683.3 	3.519
684.3 	3.602
675.6 	2.932
676.6 	3.016
678.0 	3.1
679.1 	3.183
680.1 	3.267
681.1 	3.351
682.2 	3.435
683.3 	3.519
684.3 	3.602
675.6 	2.932
676.6 	3.016
678.0 	3.1
679.1 	3.183
680.1 	3.267
681.1 	3.351
682.2 	3.435
683.3 	3.519
684.3 	3.602
2.1 	0.084
10.0 	0.168
14.2 	0.251
17.4 	0.335
20.3 	0.419
22.9 	0.503
25.4 	0.586
27.8 	0.67
30.1 	0.754
32.0 	0.838
34.0 	0.922
36.0 	1.005
37.9 	1.089
40.0 	1.173
41.9 	1.257
43.6 	1.34
45.3 	1.424
47.3 	1.508
48.9 	1.592
50.5 	1.676
52.3 	1.759
53.9 	1.843
55.2 	1.927
56.9 	2.011
58.6 	2.094
60.0 	2.178
61.6 	2.262
62.9 	2.346
64.7 	2.43
66.0 	2.513
67.6 	2.597
69.0 	2.681
70.7 	2.765
72.0 	2.848
73.4 	2.932
74.7 	3.016
76.4 	3.1
77.8 	3.183
79.1 	3.267
80.4 	3.351
81.8 	3.435
83.2 	3.519
84.5 	3.602
85.9 	3.686
87.5 	3.77
88.9 	3.854
90.3 	3.937
91.6 	4.021
92.6 	4.105
94.0 	4.189
95.4 	4.273
96.7 	4.356
98.0 	4.44
99.4 	4.524
100.8 	4.608
102.1 	4.691
103.5 	4.775
104.8 	4.859
105.8 	4.943
107.3 	5.027
108.6 	5.11
109.9 	5.194
111.4 	5.278
112.4 	5.362
113.7 	5.445
115.0 	5.529
116.4 	5.613
117.8 	5.697
118.8 	5.781
120.2 	5.864
121.5 	5.948
122.9 	6.032
124.0 	6.116
125.3 	6.199
126.6 	0.0
128.0 	0.084
129.1 	0.168
130.4 	0.251
131.7 	0.335
133.1 	0.419
134.2 	0.503
135.5 	0.586
136.9 	0.67
137.9 	0.754
139.2 	0.838
140.6 	0.922
141.7 	1.005
143.0 	1.089
144.3 	1.173
145.5 	1.257
146.8 	1.34
148.1 	1.424
149.1 	1.508
150.6 	1.592
151.9 	1.676
152.9 	1.759
154.3 	1.843
155.6 	1.927
156.7 	2.011
158.1 	2.094
159.4 	2.178
160.4 	2.262
161.8 	2.346
162.9 	2.43
164.2 	2.513
165.2 	2.597
166.7 	2.681
167.7 	2.765
169.0 	2.848
170.0 	2.932
171.4 	3.016
172.5 	3.1
173.8 	3.183
174.8 	3.267
176.2 	3.351
177.3 	3.435
178.6 	3.519
179.7 	3.602
181.0 	3.686
182.0 	3.77
183.5 	3.854
184.5 	3.937
185.8 	4.021
186.8 	4.105
188.3 	4.189
189.3 	4.273
190.6 	4.356
191.6 	4.44
193.1 	4.524
194.1 	4.608
195.1 	4.691
196.5 	4.775
197.5 	4.859
198.9 	4.943
199.9 	5.027
201.3 	5.11
202.3 	5.194
203.3 	5.278
204.8 	5.362
205.8 	5.445
207.1 	5.529
208.1 	5.613
209.3 	5.697
210.6 	5.781
211.6 	5.864
212.6 	5.948
214.1 	6.032
215.1 	6.116
216.1 	6.199
217.4 	0.0
218.5 	0.084
219.8 	0.168
220.9 	0.251
222.0 	0.335
223.3 	0.419
224.3 	0.503
225.3 	0.586
226.8 	0.67
227.8 	0.754
228.8 	0.838
229.8 	0.922
231.2 	1.005
232.3 	1.089
233.3 	1.173
234.7 	1.257
235.7 	1.34
236.8 	1.424
238.1 	1.508
239.2 	1.592
240.2 	1.676
241.2 	1.759
242.6 	1.843
243.7 	1.927
244.7 	2.011
245.7 	2.094
247.0 	2.178
248.2 	2.262
249.2 	2.346
250.5 	2.43
251.5 	2.513
252.7 	2.597
253.7 	2.681
255.0 	2.765
256.1 	2.848
257.1 	2.932
258.2 	3.016
259.2 	3.1
260.6 	3.183
261.6 	3.267
262.6 	3.351
263.7 	3.435
265.1 	3.519
266.1 	3.602
267.1 	3.686
268.2 	3.77
269.3 	3.854
270.6 	3.937
271.6 	4.021
272.6 	4.105
273.8 	4.189
274.8 	4.273
276.1 	4.356
277.1 	4.44
278.2 	4.524
279.3 	4.608
280.3 	4.691
281.7 	4.775
282.7 	4.859
283.8 	4.943
284.8 	5.027
285.9 	5.11
287.2 	5.194
288.2 	5.278
289.3 	5.362
290.4 	5.445
291.4 	5.529
292.7 	5.613
293.7 	5.697
294.9 	5.781
295.9 	5.864
296.9 	5.948
297.9 	6.032
299.4 	6.116
300.4 	6.199
301.4 	0.0
302.4 	0.084
303.5 	0.168
304.8 	0.251
305.9 	0.335
306.9 	0.419
308.0 	0.503
309.0 	0.586
310.3 	0.67
311.5 	0.754
312.5 	0.838
313.5 	0.922
314.5 	1.005
315.5 	1.089
317.0 	1.173
318.0 	1.257
319.0 	1.34
320.1 	1.424
321.1 	1.508
322.5 	1.592
323.5 	1.676
324.6 	1.759
325.6 	1.843
326.7 	1.927
327.7 	2.011
329.1 	2.094
330.1 	2.178
331.1 	2.262
332.2 	2.346
333.3 	2.43
334.6 	2.513
335.6 	2.597
336.6 	2.681
337.8 	2.765
338.8 	2.848
340.1 	2.932
341.1 	3.016
342.3 	3.1
343.3 	3.183
344.3 	3.267
345.7 	3.351
346.7 	3.435
347.8 	3.519
348.8 	3.602
349.9 	3.686
351.2 	3.77
352.2 	3.854
353.3 	3.937
354.4 	4.021
355.4 	4.105
356.7 	4.189
357.8 	4.273
358.9 	4.356
359.9 	4.44
360.9 	4.524
362.2 	4.608
